record_id,atm_id,date,city,location_type,day_of_week,month,is_weekend,is_holiday,festival,temperature,transaction_count,average_withdrawal,withdrawal_amount,deposit_amount,opening_cash,cash_remaining,cash_out,replenishment_required,next_day_cash_requirement
177,ATM033,2025-06-05,Jaipur,Bus Stand,Thursday,6,0,0,None,27.82,84,4517.0,379428.0,30235.08,1000000,650807.08,0,0,452644.06
178,ATM038,2024-11-11,Delhi,Business Area,Monday,11,0,0,None,22.17,397,6238.0,3081760.47,425930.17,3000000,344169.7,0,1,3137716.22
179,ATM034,2025-10-06,Pune,Hospital,Monday,10,0,0,None,37.18,142,1758.0,310333.14,41919.22,1500000,1231586.08,0,0,265840.08
180,ATM021,2025-03-04,Bengaluru,Residential,Tuesday,3,0,1,None,33.64,279,5363.0,1496277.0,240784.87,1000000,0.0,1,1,1838421.52
181,ATM034,2024-07-31,Kolkata,Business Area,Wednesday,7,0,0,None,29.19,232,5265.0,1221480.0,203765.61,2000000,982285.61,0,0,1271799.63
182,ATM017,2025-09-16,Jaipur,Railway Station,Tuesday,9,0,0,None,40.85,272,3945.0,1073040.0,68384.9,2000000,995344.9,0,0,1201709.29
183,ATM014,2025-12-07,Jaipur,College,Sunday,12,1,1,None,27.95,367,3857.0,1600199.68,210415.6,2500000,1110215.92,0,0,2252103.67
184,ATM026,2024-12-19,Bengaluru,Bus Stand,Thursday,12,0,1,Holi,16.14,300,3600.0,1389781.39,86302.67,3000000,1696521.28,0,0,1735524.47
185,ATM036,2025-12-13,Hyderabad,Hospital,Saturday,12,1,0,None,17.95,265,3486.0,1027893.15,170401.69,1500000,642508.54,0,0,1191475.2
186,ATM004,2024-04-12,Pune,College,Friday,4,0,0,None,34.37,105,2626.0,275730.0,8486.2,3000000,2732756.2,0,0,328744.26
187,ATM011,2025-02-20,Jaipur,Business Area,Thursday,2,0,0,None,32.56,244,3838.0,936472.0,118823.96,1000000,182351.96,0,1,1009802.02
188,ATM015,2025-07-01,Delhi,Hospital,Tuesday,7,0,0,None,26.28,125,1797.0,224625.0,40337.21,2500000,2315712.21,0,0,252879.73
189,ATM012,2024-10-23,Delhi,Market,Wednesday,10,0,0,None,23.06,297,4244.0,1476185.01,263299.62,3000000,1787114.61,0,0,1525654.17
190,ATM009,2025-05-31,Jaipur,Bus Stand,Saturday,5,1,0,None,20.21,149,2831.0,421819.0,58914.57,2000000,1637095.57,0,0,501808.58
191,ATM001,2024-12-11,Hyderabad,Railway Station,Wednesday,12,0,0,None,19.74,344,5003.0,2114838.83,90960.63,1000000,0.0,1,1,1934386.87
192,ATM009,2025-05-03,Kolkata,Railway Station,Saturday,5,1,0,Diwali,15.18,472,3687.0,1740264.0,301248.79,2000000,560984.79,0,0,2337245.54
193,ATM037,2024-01-12,Hyderabad,College,Friday,1,0,0,None,33.7,95,2468.0,234460.0,23401.28,1500000,1288941.28,0,0,232559.89
194,ATM033,2025-12-21,Hyderabad,Mall,Sunday,12,1,0,None,32.25,311,3309.0,1188385.16,59461.23,1500000,371076.07,0,1,1295318.36
195,ATM039,2025-01-17,Pune,Business Area,Friday,1,0,0,None,35.45,405,3289.0,1332045.0,192186.04,3000000,1860141.04,0,0,1539307.57
196,ATM006,2025-06-22,Jaipur,College,Sunday,6,1,1,None,17.11,288,5986.0,1723968.0,285201.58,1500000,61233.58,0,1,2190506.46
197,ATM010,2024-06-17,Kolkata,Business Area,Monday,6,0,0,None,18.14,273,6277.0,1713621.0,177058.51,3000000,1463437.51,0,0,1723763.82
198,ATM004,2025-04-09,Bengaluru,Residential,Wednesday,4,0,0,Eid,27.33,235,5287.0,1242445.0,162654.88,2000000,920209.88,0,0,1617308.89
199,ATM026,2024-09-17,Delhi,Railway Station,Tuesday,9,0,0,None,30.61,195,4322.0,842790.0,113825.31,3000000,2271035.31,0,0,1009614.62
200,ATM005,2025-04-28,Delhi,Bus Stand,Monday,4,0,0,None,26.04,114,4943.0,563502.0,48556.48,2500000,1985054.48,0,0,567439.75
201,ATM025,2025-01-19,Mumbai,Hospital,Sunday,1,1,0,Holi,32.65,288,5901.0,1699488.0,151184.4,1500000,0.0,1,1,2392698.7
202,ATM015,2024-01-04,Delhi,Bus Stand,Thursday,1,0,0,None,27.5,219,4974.0,1089306.0,119594.95,1500000,530288.95,0,0,1020275.82
203,ATM023,2024-06-07,Hyderabad,Railway Station,Friday,6,0,0,Holi,40.31,335,4934.0,1652890.0,202046.76,1000000,0.0,1,1,1822137.97
204,ATM005,2024-04-13,Delhi,Business Area,Saturday,4,1,0,None,31.14,240,1862.0,446880.0,40371.05,1500000,1093491.05,0,0,501412.41
205,ATM004,2024-05-23,Hyderabad,Railway Station,Thursday,5,0,0,None,37.03,317,6230.0,1974910.0,236372.34,2000000,261462.34,0,1,1842425.95
206,ATM010,2025-11-07,Chennai,Residential,Friday,11,0,0,Christmas,23.11,236,6346.0,1976798.8,329604.81,2500000,852806.01,0,0,2436535.63
207,ATM004,2024-12-18,Pune,College,Wednesday,12,0,1,None,33.8,233,3956.0,1100673.16,157575.03,2500000,1556901.87,0,0,1151809.92
208,ATM015,2024-11-03,Bengaluru,Business Area,Sunday,11,1,0,None,39.7,371,6065.0,2773262.13,244776.04,2000000,0.0,1,1,2759011.13
209,ATM006,2025-04-05,Kolkata,Mall,Saturday,4,1,0,None,29.46,221,4589.0,1014169.0,132907.65,3000000,2118738.65,0,0,946167.93
210,ATM005,2024-07-11,Chennai,Business Area,Thursday,7,0,0,None,20.64,253,1625.0,411125.0,25395.67,1500000,1114270.67,0,0,487893.2
211,ATM008,2025-05-05,Chennai,Railway Station,Monday,5,0,0,None,25.71,261,4134.0,1078974.0,157883.12,2500000,1578909.12,0,0,1093203.14
212,ATM023,2024-11-11,Hyderabad,College,Monday,11,0,0,None,28.85,207,5317.0,1237813.42,219337.78,2500000,1481524.36,0,0,1382105.5
213,ATM021,2024-07-27,Kolkata,College,Saturday,7,1,0,None,26.18,299,3312.0,990288.0,139816.64,1000000,149528.64,0,1,1006699.66
214,ATM038,2025-08-16,Pune,Bus Stand,Saturday,8,1,0,Diwali,19.12,316,6167.0,1948772.0,302068.25,2500000,853296.25,0,0,2589622.93
215,ATM022,2024-09-20,Jaipur,Business Area,Friday,9,0,0,None,27.44,241,2646.0,637686.0,88030.66,2500000,1950344.66,0,0,583110.74
216,ATM035,2025-10-19,Delhi,Market,Sunday,10,1,0,None,37.65,315,1897.0,771494.12,70868.55,1500000,799374.43,0,0,728052.74
217,ATM010,2024-01-10,Chennai,Business Area,Wednesday,1,0,0,None,25.08,369,5458.0,2014002.0,259590.06,1000000,0.0,1,1,1716562.76
218,ATM036,2025-02-25,Delhi,Market,Tuesday,2,0,0,None,29.29,268,3848.0,1031264.0,33589.7,2500000,1502325.7,0,0,1167554.5
219,ATM012,2024-04-19,Mumbai,Hospital,Friday,4,0,0,None,21.51,238,5812.0,1383256.0,93871.53,2000000,710615.53,0,0,1305190.09
220,ATM026,2024-03-21,Kolkata,Residential,Thursday,3,0,0,None,27.39,142,3350.0,475700.0,35675.69,1000000,559975.69,0,0,513188.73
221,ATM003,2024-04-05,Pune,Residential,Friday,4,0,0,Dussehra,25.18,278,1577.0,438406.0,59371.91,1000000,620965.91,0,0,530226.42
222,ATM028,2025-10-22,Kolkata,Mall,Wednesday,10,0,0,None,39.16,169,3231.0,723675.45,96859.01,3000000,2373183.56,0,0,735561.89
223,ATM003,2024-03-17,Hyderabad,Market,Sunday,3,1,0,Eid,19.84,390,2681.0,1045590.0,149350.16,2500000,1603760.16,0,0,1565828.93
224,ATM020,2024-06-15,Chennai,Residential,Saturday,6,1,1,None,33.28,338,2646.0,894348.0,132877.5,1000000,238529.5,0,1,1109148.62
225,ATM023,2024-02-24,Mumbai,Residential,Saturday,2,1,0,None,21.27,140,6457.0,903980.0,131394.26,3000000,2227414.26,0,0,965408.83
226,ATM021,2024-01-31,Hyderabad,Business Area,Wednesday,1,0,0,None,28.25,291,4575.0,1331325.0,126179.25,3000000,1794854.25,0,0,1439475.41
227,ATM006,2025-09-25,Hyderabad,Railway Station,Thursday,9,0,0,Holi,34.25,274,4612.0,1263688.0,172811.32,1500000,409123.32,0,1,1653507.48
228,ATM021,2025-01-04,Mumbai,Mall,Saturday,1,1,0,None,15.14,307,3709.0,1138663.0,51620.96,1000000,0.0,1,1,1125948.8
229,ATM029,2025-07-24,Pune,Mall,Thursday,7,0,0,None,15.71,290,2262.0,655980.0,78414.99,2000000,1422434.99,0,0,755886.65
230,ATM001,2024-10-25,Pune,Residential,Friday,10,0,0,None,36.04,223,3488.0,966827.54,53598.44,2500000,1586770.9,0,0,879161.04
231,ATM018,2024-11-04,Hyderabad,Business Area,Monday,11,0,0,None,18.94,227,3760.0,1028726.82,105583.07,1000000,76856.25,0,1,1004442.41
232,ATM016,2025-10-02,Jaipur,Railway Station,Thursday,10,0,0,None,27.36,202,1555.0,420029.73,33532.06,3000000,2613502.33,0,0,412873.05
233,ATM022,2025-03-26,Kolkata,Residential,Wednesday,3,0,1,None,37.02,293,3961.0,1160573.0,90640.49,1500000,430067.49,0,1,1322788.4
234,ATM012,2025-02-11,Kolkata,Bus Stand,Tuesday,2,0,0,Diwali,34.84,374,6217.0,2325158.0,342486.83,2000000,17328.83,1,1,2693255.72
235,ATM026,2025-01-08,Mumbai,Railway Station,Wednesday,1,0,0,Christmas,30.99,449,6006.0,2696694.0,91788.5,2500000,0.0,1,1,3755007.89
236,ATM014,2025-03-24,Hyderabad,Mall,Monday,3,0,0,Christmas,37.11,453,2640.0,1195920.0,149490.49,1500000,453570.49,0,1,1324311.02
237,ATM010,2025-03-09,Pune,Mall,Sunday,3,1,0,Holi,27.12,522,5877.0,3067794.0,325161.3,2500000,0.0,1,1,4067058.89
238,ATM024,2025-12-19,Mumbai,Mall,Friday,12,0,0,Dussehra,35.76,498,2862.0,1798341.94,65899.35,2500000,767557.41,0,0,2521802.31
239,ATM022,2025-03-16,Mumbai,Market,Sunday,3,1,0,None,17.66,318,5749.0,1828182.0,207862.49,3000000,1379680.49,0,0,1831015.68
240,ATM024,2025-02-04,Jaipur,Hospital,Tuesday,2,0,1,None,24.31,177,2356.0,417012.0,30990.18,1000000,613978.18,0,0,415969.13
241,ATM010,2024-12-22,Hyderabad,College,Sunday,12,1,0,None,27.29,185,5456.0,1198186.1,53491.17,2500000,1355305.07,0,0,1244373.52
242,ATM020,2024-02-15,Mumbai,Market,Thursday,2,0,0,None,37.93,308,2846.0,876568.0,148568.08,1500000,772000.08,0,0,903389.11
243,ATM036,2024-06-12,Kolkata,Residential,Wednesday,6,0,0,Holi,40.88,311,4818.0,1498398.0,186496.68,1500000,188098.68,0,1,1899246.1
244,ATM028,2025-02-09,Delhi,Railway Station,Sunday,2,1,0,None,27.14,308,3259.0,1003772.0,61097.26,1000000,57325.26,0,1,1140523.4
245,ATM035,2024-07-10,Kolkata,College,Wednesday,7,0,1,Holi,20.32,327,5509.0,1801443.0,196640.57,2000000,395197.57,0,1,2521110.16
246,ATM040,2025-02-05,Mumbai,College,Wednesday,2,0,0,None,24.5,197,2913.0,573861.0,87261.73,2000000,1513400.73,0,0,672300.49
247,ATM038,2024-03-27,Bengaluru,College,Wednesday,3,0,0,None,18.18,158,2458.0,388364.0,22314.11,1500000,1133950.11,0,0,399544.5
248,ATM027,2025-09-02,Bengaluru,Residential,Tuesday,9,0,0,None,26.42,204,5902.0,1204008.0,161355.06,1500000,457347.06,0,1,1257248.51
249,ATM032,2024-10-22,Bengaluru,Hospital,Tuesday,10,0,0,None,23.49,195,1939.0,497730.07,85995.96,2500000,2088265.89,0,0,446855.66
250,ATM025,2025-07-29,Jaipur,Residential,Tuesday,7,0,1,Dussehra,33.49,404,2870.0,1159480.0,49162.64,1000000,0.0,1,1,1729367.51
251,ATM015,2024-10-26,Delhi,Bus Stand,Saturday,10,1,0,None,21.07,183,5246.0,1191778.46,173859.2,2500000,1482080.74,0,0,1341700.02
252,ATM008,2025-08-09,Mumbai,Bus Stand,Saturday,8,1,0,None,35.93,227,1840.0,417680.0,60146.18,2500000,2142466.18,0,0,469690.16
253,ATM028,2024-04-14,Chennai,Bus Stand,Sunday,4,1,0,None,38.62,136,3652.0,496672.0,40869.42,1000000,544197.42,0,0,538376.76
254,ATM008,2024-08-30,Chennai,College,Friday,8,0,0,None,38.25,236,5007.0,1181652.0,64869.44,1500000,383217.44,0,1,1329000.76
255,ATM014,2024-03-01,Kolkata,Bus Stand,Friday,3,0,1,None,31.12,194,3897.0,756018.0,55491.71,2000000,1299473.71,0,0,1001980.71
256,ATM033,2025-11-26,Mumbai,Hospital,Wednesday,11,0,0,None,40.99,185,1985.0,495063.94,79238.52,1500000,1084174.58,0,0,542342.19
257,ATM009,2024-09-12,Bengaluru,College,Thursday,9,0,1,Diwali,37.37,360,6230.0,2242800.0,280036.67,2500000,537236.67,0,0,2908686.67
258,ATM005,2025-10-10,Mumbai,Residential,Friday,10,0,0,None,28.92,151,4523.0,828906.51,85548.68,3000000,2256642.17,0,0,705288.02
259,ATM006,2025-04-14,Kolkata,Mall,Monday,4,0,0,None,36.48,258,5019.0,1294902.0,199061.59,2500000,1404159.59,0,0,1222371.81
260,ATM019,2024-12-11,Bengaluru,Business Area,Wednesday,12,0,1,None,36.28,189,5264.0,1098435.16,186091.32,1500000,587656.16,0,0,1235722.08
261,ATM001,2025-03-14,Chennai,Hospital,Friday,3,0,0,None,38.82,157,2802.0,439914.0,70898.08,2000000,1630984.08,0,0,388298.45
262,ATM024,2024-09-13,Mumbai,College,Friday,9,0,1,None,32.94,297,1924.0,571428.0,51114.94,2000000,1479686.94,0,0,706620.69
263,ATM015,2025-03-15,Mumbai,Mall,Saturday,3,1,0,None,15.03,289,6363.0,1838907.0,117558.8,2500000,778651.8,0,0,1694572.05
264,ATM022,2024-05-03,Pune,Hospital,Friday,5,0,0,None,27.9,138,4638.0,640044.0,27777.69,1000000,387733.69,0,1,567156.13
265,ATM024,2024-11-02,Bengaluru,Residential,Saturday,11,1,0,Diwali,35.88,331,2670.0,987262.03,113035.27,3000000,2125773.24,0,0,1355683.55
266,ATM029,2024-12-25,Chennai,Hospital,Wednesday,12,0,0,Dussehra,39.84,394,5124.0,2654776.73,114163.91,1000000,0.0,1,1,2816254.66
267,ATM008,2025-08-26,Pune,College,Tuesday,8,0,1,None,41.01,207,3529.0,730503.0,52263.95,1000000,321760.95,0,1,766503.27
268,ATM039,2025-09-06,Hyderabad,Market,Saturday,9,1,0,Eid,37.89,505,6471.0,3267855.0,347792.53,2500000,0.0,1,1,3970651.58
269,ATM004,2024-09-02,Jaipur,Residential,Monday,9,0,0,None,18.04,207,6365.0,1317555.0,53560.98,1000000,0.0,1,1,1575016.96
270,ATM021,2024-05-15,Pune,Residential,Wednesday,5,0,0,None,24.87,124,5358.0,664392.0,115051.4,1000000,450659.4,0,1,568614.11
271,ATM005,2024-01-15,Hyderabad,Railway Station,Monday,1,0,1,None,16.08,326,5650.0,1841900.0,134409.28,3000000,1292509.28,0,0,2307361.24
272,ATM028,2025-12-19,Pune,Mall,Friday,12,0,0,None,32.29,345,2750.0,1109436.88,84856.43,3000000,1975419.55,0,0,1300619.15
273,ATM010,2025-07-03,Kolkata,Residential,Thursday,7,0,0,None,30.83,246,2041.0,502086.0,38422.34,2500000,2036336.34,0,0,555048.76
274,ATM016,2024-02-29,Chennai,Mall,Thursday,2,0,0,None,39.96,217,6487.0,1407679.0,53849.76,1500000,146170.76,0,1,1255375.24
275,ATM009,2025-12-19,Delhi,Hospital,Friday,12,0,0,None,28.4,168,5784.0,1194531.11,183212.44,2000000,988681.33,0,0,1085156.3
276,ATM009,2024-10-02,Mumbai,Market,Wednesday,10,0,0,Diwali,24.05,410,2023.0,966897.58,170423.04,1000000,203525.46,0,1,1167924.24
277,ATM033,2025-01-03,Delhi,Business Area,Friday,1,0,0,None,38.2,219,2788.0,610572.0,41682.17,1000000,431110.17,0,1,710091.54
278,ATM008,2024-08-21,Delhi,Market,Wednesday,8,0,0,None,38.18,164,1876.0,307664.0,31001.67,2500000,2223337.67,0,0,360606.6
279,ATM012,2024-02-06,Pune,Railway Station,Tuesday,2,0,0,None,23.69,328,4120.0,1351360.0,95525.87,1000000,0.0,1,1,1418978.79
280,ATM008,2025-05-29,Delhi,Hospital,Thursday,5,0,0,None,21.03,212,1876.0,397712.0,68848.68,1000000,671136.68,0,0,460131.68
281,ATM019,2024-11-14,Kolkata,Mall,Thursday,11,0,0,None,29.93,179,3143.0,659869.33,97446.92,3000000,2437577.59,0,0,616914.74
282,ATM024,2025-08-28,Jaipur,Railway Station,Thursday,8,0,0,None,34.78,366,3508.0,1283928.0,67515.3,2500000,1283587.3,0,0,1102083.47
283,ATM035,2024-12-20,Delhi,College,Friday,12,0,0,None,15.04,248,4582.0,1491158.62,207393.7,1000000,0.0,1,1,1374576.9
284,ATM016,2025-03-05,Jaipur,Market,Wednesday,3,0,0,None,41.26,257,3792.0,974544.0,42835.1,1500000,568291.1,0,0,1134418.54
285,ATM034,2025-02-26,Kolkata,Business Area,Wednesday,2,0,0,None,41.31,225,2282.0,513450.0,54330.28,2500000,2040880.28,0,0,449880.1
286,ATM037,2024-03-04,Pune,Hospital,Monday,3,0,0,None,21.39,146,4080.0,595680.0,100614.1,2500000,2004934.1,0,0,652420.88
287,ATM021,2024-11-21,Jaipur,Bus Stand,Thursday,11,0,0,None,21.31,131,2615.0,443616.28,52216.39,1500000,1108600.11,0,0,393478.86
288,ATM029,2025-04-22,Kolkata,Residential,Tuesday,4,0,0,Eid,18.26,339,3200.0,1084800.0,106079.95,2500000,1521279.95,0,0,1206783.89
289,ATM008,2024-04-02,Bengaluru,Bus Stand,Tuesday,4,0,0,Eid,37.31,309,3261.0,1007649.0,156577.28,2000000,1148928.28,0,0,1072398.24
290,ATM016,2024-12-30,Pune,Market,Monday,12,0,0,None,33.28,300,2924.0,971736.3,88096.48,2500000,1616360.18,0,0,1015060.01
291,ATM036,2024-09-12,Mumbai,Business Area,Thursday,9,0,0,Dussehra,17.75,251,2005.0,503255.0,77781.0,1500000,1074526.0,0,0,531933.18
292,ATM026,2025-01-16,Mumbai,Bus Stand,Thursday,1,0,0,None,39.77,99,1678.0,166122.0,29831.23,1500000,1363709.23,0,0,193677.26
293,ATM029,2024-05-11,Mumbai,College,Saturday,5,1,0,None,18.31,221,2876.0,635596.0,107174.04,2500000,1971578.04,0,0,780891.39
294,ATM026,2025-05-23,Delhi,Residential,Friday,5,0,0,None,33.45,124,4399.0,545476.0,33932.65,1500000,988456.65,0,0,516153.18
295,ATM029,2024-06-01,Delhi,Railway Station,Saturday,6,1,0,None,32.48,385,6011.0,2314235.0,235715.57,1000000,0.0,1,1,2369210.4
296,ATM009,2025-03-05,Chennai,Railway Station,Wednesday,3,0,0,None,32.03,370,1659.0,613830.0,109513.74,2000000,1495683.74,0,0,624811.14
297,ATM032,2024-12-18,Kolkata,Residential,Wednesday,12,0,0,None,22.3,86,4112.0,441785.06,15195.43,2000000,1573410.37,0,0,384576.96
298,ATM031,2025-06-26,Kolkata,Railway Station,Thursday,6,0,0,None,,186,3475.0,646350.0,45230.96,1000000,398880.96,0,1,722242.74
299,ATM015,2025-08-12,Pune,College,Tuesday,8,0,0,None,40.25,124,2942.0,364808.0,23888.6,2000000,1659080.6,0,0,413025.98
300,ATM023,2025-08-28,Delhi,College,Thursday,8,0,0,None,40.58,224,2664.0,596736.0,68306.18,1500000,971570.18,0,0,681976.09
301,ATM032,2025-07-09,Hyderabad,Hospital,Wednesday,7,0,0,None,28.24,103,1960.0,201880.0,13100.7,1500000,1311220.7,0,0,173006.07
302,ATM031,2024-01-01,Kolkata,Railway Station,Monday,1,0,0,None,36.77,308,2953.0,909524.0,152633.7,2000000,1243109.7,0,0,792054.05
303,ATM010,2025-08-23,Bengaluru,Mall,Saturday,8,1,0,None,37.85,275,4740.0,1303500.0,153685.91,2000000,850185.91,0,0,1345299.63
304,ATM009,2024-06-10,Pune,Business Area,Monday,6,0,0,None,32.53,264,6103.0,1611192.0,215954.6,3000000,1604762.6,0,0,1813311.41
305,ATM015,2025-11-12,Bengaluru,Residential,Wednesday,11,0,0,None,23.28,155,2543.0,451093.1,13654.45,3000000,2562561.35,0,0,445256.18
306,ATM037,2024-02-03,Bengaluru,College,Saturday,2,1,0,None,39.87,270,6132.0,1655640.0,75524.56,2500000,919884.56,0,0,1607896.63
307,ATM005,2024-08-31,Kolkata,College,Saturday,8,1,0,None,19.53,174,4250.0,739500.0,71727.43,2000000,1332227.43,0,0,737474.26
308,ATM005,2024-12-24,Hyderabad,Mall,Tuesday,12,0,0,Eid,34.45,317,4937.0,2100700.02,341747.76,2500000,741047.74,0,0,2872016.74
309,ATM023,2025-07-13,Pune,Mall,Sunday,7,1,0,None,37.38,428,3347.0,1432516.0,77926.69,1000000,0.0,1,1,1747806.39
310,ATM003,2024-10-28,Delhi,College,Monday,10,0,0,None,22.05,106,2107.0,264761.23,43206.3,1500000,1278445.07,0,0,292877.49
311,ATM036,2024-04-05,Kolkata,Business Area,Friday,4,0,0,None,34.02,323,2851.0,920873.0,111515.55,2500000,1690642.55,0,0,833377.47
312,ATM007,2024-12-05,Chennai,Railway Station,Thursday,12,0,0,None,26.05,363,5924.0,2508060.34,181153.34,1500000,0.0,1,1,2216048.31
313,ATM026,2025-08-08,Jaipur,Hospital,Friday,8,0,0,None,16.47,80,5002.0,400160.0,17264.6,3000000,2617104.6,0,0,407408.87
314,ATM007,2024-01-27,Chennai,Hospital,Saturday,1,1,0,None,32.23,150,2446.0,366900.0,27977.23,2500000,2161077.23,0,0,402128.64
315,ATM017,2024-04-03,Pune,Hospital,Wednesday,4,0,0,None,25.02,177,4526.0,801102.0,46453.86,1000000,245351.86,0,1,754761.12
316,ATM030,2024-09-26,Chennai,Bus Stand,Thursday,9,0,0,Holi,30.23,284,2292.0,650928.0,27896.23,2000000,1376968.23,0,0,870146.49
317,ATM027,2025-08-26,Chennai,Market,Tuesday,8,0,0,None,37.7,316,5886.0,1859976.0,247488.76,2500000,887512.76,0,0,1953811.79
318,ATM016,2025-05-02,Hyderabad,Mall,Friday,5,0,0,None,25.66,202,6179.0,1248158.0,206031.27,3000000,1957873.27,0,0,1356919.01
319,ATM040,2024-05-30,Mumbai,Business Area,Thursday,5,0,0,None,19.67,199,3078.0,612522.0,29969.42,2500000,1917447.42,0,0,537444.56
320,ATM028,2024-07-25,Bengaluru,Bus Stand,Thursday,7,0,0,None,23.63,97,2212.0,214564.0,18927.74,2500000,2304363.74,0,0,223837.23
321,ATM018,2025-06-16,Jaipur,Market,Monday,6,0,0,None,36.24,364,5780.0,2103920.0,309808.21,1000000,0.0,1,1,2093515.78
322,ATM010,2025-08-03,Mumbai,Mall,Sunday,8,1,0,None,30.19,293,5887.0,1724891.0,279467.47,2500000,1054576.47,0,0,1755669.34
323,ATM032,2025-08-08,Jaipur,Market,Friday,8,0,0,Holi,19.65,400,6486.0,2594400.0,342777.13,2500000,248377.13,0,1,2643738.19
324,ATM022,2025-12-08,Chennai,Market,Monday,12,0,0,None,35.14,245,1665.0,483173.51,72015.95,2000000,1588842.44,0,0,458107.11
325,ATM032,2025-12-13,Mumbai,Railway Station,Saturday,12,1,0,None,18.63,414,4128.0,1995000.35,184569.27,1000000,0.0,1,1,1973134.53
326,ATM014,2025-02-20,Jaipur,College,Thursday,2,0,0,None,37.17,211,2802.0,591222.0,23555.79,3000000,2432333.79,0,0,586010.26
327,ATM034,2025-08-05,Delhi,Hospital,Tuesday,8,0,0,None,20.2,131,1972.0,258332.0,17417.66,2500000,2259085.66,0,0,224153.58
328,ATM024,2025-12-22,Chennai,Bus Stand,Monday,12,0,0,None,24.95,198,5637.0,1338498.0,225484.76,1000000,0.0,1,1,1251065.08
329,ATM032,2025-08-31,Jaipur,Hospital,Sunday,8,1,0,None,40.93,258,6016.0,1552128.0,127994.66,1500000,75866.66,0,1,1916308.64
330,ATM017,2025-12-06,Mumbai,Bus Stand,Saturday,12,1,0,None,15.74,122,6187.0,977452.08,60746.48,1500000,583294.4,0,0,1136492.92
331,ATM014,2024-10-02,Pune,Market,Wednesday,10,0,0,Dussehra,38.35,278,2918.0,1014236.59,31714.73,2000000,1017478.14,0,0,1272102.21
332,ATM020,2025-12-30,Hyderabad,Residential,Tuesday,12,0,0,None,39.18,169,5260.0,1033836.93,103388.55,3000000,2069551.62,0,0,1177032.43
333,ATM026,2025-08-21,Mumbai,Market,Thursday,8,0,0,None,28.81,406,4565.0,1853390.0,211691.55,3000000,1358301.55,0,0,1970464.08
334,ATM020,2025-12-01,Mumbai,Business Area,Monday,12,0,0,None,16.72,281,4163.0,1538727.16,106436.89,2000000,567709.73,0,0,1409360.26
335,ATM034,2024-09-03,Delhi,Residential,Tuesday,9,0,0,None,32.83,115,1708.0,196420.0,25202.67,2000000,1828782.67,0,0,184791.78
336,ATM027,2025-02-18,Pune,Market,Tuesday,2,0,0,Holi,30.74,474,4311.0,2043414.0,283998.75,1500000,0.0,1,1,2628748.67
337,ATM031,2025-11-18,Kolkata,Bus Stand,Tuesday,11,0,0,None,37.83,248,6073.0,1724916.76,77001.08,1500000,0.0,1,1,1913487.44
338,ATM036,2024-07-06,Kolkata,Mall,Saturday,7,1,0,Dussehra,21.0,466,4944.0,2303904.0,341469.83,2000000,37565.83,1,1,2877634.23
339,ATM038,2024-10-28,Jaipur,Mall,Monday,10,0,0,None,27.7,366,6253.0,3057739.14,124396.05,1500000,0.0,1,1,3134693.51
340,ATM025,2025-06-26,Hyderabad,Residential,Thursday,6,0,1,Diwali,16.46,260,4307.0,1119820.0,102327.78,3000000,1982507.78,0,0,1720440.43
341,ATM030,2024-05-26,Kolkata,Hospital,Sunday,5,1,0,None,36.03,245,2948.0,722260.0,55622.77,1000000,333362.77,0,1,664321.53
342,ATM018,2024-08-02,Bengaluru,Hospital,Friday,8,0,0,None,28.22,102,2560.0,261120.0,31901.54,2500000,2270781.54,0,0,258818.94
343,ATM031,2025-01-27,Delhi,Market,Monday,1,0,1,None,29.41,297,5850.0,1737450.0,101791.13,1000000,0.0,1,1,2080876.58
344,ATM016,2024-08-19,Kolkata,Bus Stand,Monday,8,0,0,None,18.48,178,5623.0,1000894.0,118406.36,1500000,617512.36,0,0,873630.79
345,ATM003,2024-11-01,Hyderabad,Business Area,Friday,11,0,0,None,34.65,349,4267.0,1799553.02,239371.19,1500000,0.0,1,1,1745488.14
346,ATM032,2025-01-02,Chennai,Hospital,Thursday,1,0,0,None,40.6,183,1656.0,303048.0,19474.7,1500000,1216426.7,0,0,279991.07
347,ATM002,2025-08-26,Bengaluru,Mall,Tuesday,8,0,0,None,24.9,397,1806.0,716982.0,61860.39,2000000,1344878.39,0,0,802974.94
348,ATM040,2024-02-19,Delhi,Mall,Monday,2,0,0,None,32.65,141,2448.0,345168.0,31933.68,2500000,2186765.68,0,0,308324.17
349,ATM017,2025-04-30,Bengaluru,Railway Station,Wednesday,4,0,0,None,33.77,292,3966.0,1158072.0,107852.08,1000000,0.0,1,1,1252882.24
350,ATM018,2025-09-29,Bengaluru,Residential,Monday,9,0,0,None,37.43,106,5690.0,603140.0,83121.7,1000000,479981.7,0,1,572348.12
351,ATM007,2025-05-24,Chennai,Railway Station,Saturday,5,1,0,None,36.0,330,4856.0,1602480.0,119068.56,1000000,0.0,1,1,1803104.81
352,ATM014,2025-12-05,Jaipur,College,Friday,12,0,0,None,21.33,83,2229.0,245452.49,38115.05,2500000,2292662.56,0,0,221447.38
353,ATM006,2025-06-07,Mumbai,Mall,Saturday,6,1,0,Dussehra,39.43,479,3663.0,1754577.0,174828.87,1000000,0.0,1,1,2537030.79
